,hypothesis,premis,label,category
298,The optical went to alaska more than a microsecond ago., The optical went to alaska more than a second ago,False,htemporal
299,The revenue officer went to arkansas more than a millisecond ago., The revenue officer went to arkansas more than a month ago,False,htemporal
300,The pipe layer went to maryland more than a millisecond ago., The pipe layer went to maryland more than a minute ago,False,htemporal
301,The stock manager went to minnesota more than a microsecond ago., The stock manager went to minnesota more than a year ago,False,htemporal
302,The wheel clamper went to london more than a microsecond ago., The wheel clamper went to london more than a month ago,False,htemporal
303,The illustrator went to idaho more than a microsecond ago., The illustrator went to idaho more than a millisecond ago,False,htemporal
304,The locum pharmacist went to indiana more than a microsecond ago., The locum pharmacist went to indiana more than a month ago,False,htemporal
305,The plant fitter went to florida more than a second ago., The plant fitter went to florida more than a year ago,False,htemporal
306,The stewardess went to colorado more than a second ago., The stewardess went to colorado more than a year ago,False,htemporal
307,The tax analyst went to florida more than a second ago., The tax analyst went to florida more than a year ago,False,htemporal
308,The professional racing went to purdue university more than a second ago., The professional racing went to purdue university more than a month ago,False,htemporal
309,The post sorter went to hong kong more than a second ago., The post sorter went to hong kong more than a week ago,False,htemporal
310,The storewoman went to chicago more than a second ago., The storewoman went to chicago more than a week ago,False,htemporal
311,The park keeper went to california more than a millisecond ago., The park keeper went to california more than a year ago,False,htemporal
312,The radio engineer went to hawaii more than a millisecond ago., The radio engineer went to hawaii more than a month ago,False,htemporal
313,The verger went to florida more than a microsecond ago., The verger went to florida more than a year ago,False,htemporal
314,The health nurse went to alabama more than a microsecond ago., The health nurse went to alabama more than a month ago,False,htemporal
315,The mining engineer went to alaska more than a microsecond ago., The mining engineer went to alaska more than a month ago,False,htemporal
316,The panel beater went to alaska more than a microsecond ago., The panel beater went to alaska more than a month ago,False,htemporal
317,The consultant went to louisiana more than a microsecond ago., The consultant went to louisiana more than a week ago,False,htemporal
318,The project leader went to nebraska more than a microsecond ago., The project leader went to nebraska more than a second ago,False,htemporal
319,The mineralologist went to connecticut more than a microsecond ago., The mineralologist went to connecticut more than a millisecond ago,False,htemporal
320,The weighbridge operator went to nebraska more than a microsecond ago., The weighbridge operator went to nebraska more than a millisecond ago,False,htemporal
